Order_ID,Order_Date,Customer_ID,Product_ID,Quantity,Discount,Amount,Rating,Payment_Method,Customer_Name,City,Customer_Segment,Age,Product,Category,Unit_Price,Profit
O00938,2026-02-26,C0157,P030,2,0.05,5698.1,3,Cash,Customer_0157,Coimbatore,Professional,42,Travel Bag,Accessories,2999,1589.51
O00939,2026-08-10,C0131,P007,4,0.1,5756.4,5,Credit Card,Customer_0131,Hyderabad,Student,28,Laptop Stand,Electronics,1599,974.33
O00940,2026-04-20,C0111,P004,4,0.0,5996.0,5,Cash,Customer_0111,Chennai,Business,53,Power Bank,Electronics,1499,1189.7
O00941,2026-07-04,C0171,P008,3,0.15,5862.45,5,Net Banking,Customer_0171,Coimbatore,Business,42,USB-C Hub,Electronics,2299,906.21
O00942,2026-06-02,C0165,P021,1,0.0,499.0,4,UPI,Customer_0165,Bengaluru,Professional,50,Face Wash,Beauty,499,147.9
O00943,2026-08-13,C0170,P009,2,0.15,5098.3,5,UPI,Customer_0170,Delhi,Professional,54,Webcam,Electronics,2999,770.84
O00944,2026-05-23,C0122,P019,4,0.0,2796.0,4,Cash,Customer_0122,Hyderabad,Business,46,Water Bottle,Home,699,527.86
O00945,2026-04-12,C0212,P030,3,0.1,8097.3,4,Cash,Customer_0212,Chennai,Student,30,Travel Bag,Accessories,2999,1955.54
O00946,2026-03-17,C0223,P025,1,0.05,1424.05,4,Cash,Customer_0223,Bengaluru,Business,20,Perfume,Beauty,1499,279.04
O00947,2026-01-24,C0250,P023,1,0.05,759.05,5,Net Banking,Customer_0250,Madurai,Professional,34,Moisturizer,Beauty,799,100.82
O00948,2026-02-04,C0182,P007,4,0.15,5436.6,4,UPI,Customer_0182,Delhi,Professional,33,Laptop Stand,Electronics,1599,1181.86
O00949,2026-02-15,C0244,P026,4,0.05,756.2,5,UPI,Customer_0244,Bengaluru,Professional,32,Notebook,Stationery,199,110.74
O00950,2026-03-06,C0089,P017,3,0.05,21372.15,5,UPI,Customer_0089,Delhi,Student,30,Study Table,Furniture,7499,2794.89
O00951,2026-01-24,C0222,P003,1,0.15,2974.15,5,UPI,Customer_0222,Bengaluru,Business,37,Smart Watch,Electronics,3499,545.04
O00952,2026-05-15,C0037,P028,4,0.05,1896.2,4,Cash,Customer_0037,Pune,Student,26,Calculator,Stationery,499,501.25
O00953,2026-01-12,C0261,P019,2,0.1,1258.2,5,Credit Card,Customer_0261,Bengaluru,Student,54,Water Bottle,Home,699,373.35
O00954,2026-02-11,C0177,P017,2,0.05,14248.1,5,UPI,Customer_0177,Coimbatore,Student,47,Study Table,Furniture,7499,3568.22
O00955,2026-04-18,C0007,P007,3,0.1,4317.3,5,Cash,Customer_0007,Chennai,Business,30,Laptop Stand,Electronics,1599,702.06
O00956,2026-03-15,C0180,P006,2,0.0,7998.0,5,Credit Card,Customer_0180,Mumbai,Business,46,Mechanical Keyboard,Electronics,3999,1839.73
O00957,2026-01-01,C0180,P022,3,0.0,2097.0,4,Cash,Customer_0180,Mumbai,Business,46,Shampoo,Beauty,699,275.87
O00958,2026-05-20,C0109,P003,1,0.15,2974.15,4,Net Banking,Customer_0109,Hyderabad,Professional,52,Smart Watch,Electronics,3499,570.63
O00959,2026-06-18,C0261,P003,4,0.15,11896.6,4,UPI,Customer_0261,Bengaluru,Student,54,Smart Watch,Electronics,3499,3288.83
O00960,2026-06-03,C0013,P011,1,0.05,2849.05,5,Debit Card,Customer_0013,Bengaluru,Professional,40,Running Shoes,Fashion,2999,410.35
O00961,2026-06-08,C0077,P021,2,0.0,998.0,4,UPI,Customer_0077,Pune,Student,33,Face Wash,Beauty,499,141.33
O00962,2026-06-17,C0207,P001,3,0.0,5997.0,3,UPI,Customer_0207,Pune,Professional,42,Wireless Earbuds,Electronics,1999,1132.82
O00963,2026-06-20,C0082,P025,3,0.1,4047.3,5,UPI,Customer_0082,Bengaluru,Student,52,Perfume,Beauty,1499,999.65
O00964,2026-01-28,C0261,P002,4,0.05,9496.2,4,Debit Card,Customer_0261,Bengaluru,Student,54,Bluetooth Speaker,Electronics,2499,1415.09
O00965,2026-06-06,C0079,P016,2,0.15,15298.3,5,Debit Card,Customer_0079,Delhi,Student,45,Office Chair,Furniture,8999,3732.62
O00966,2026-08-27,C0061,P009,1,0.0,2999.0,5,Debit Card,Customer_0061,Mumbai,Business,41,Webcam,Electronics,2999,371.16
O00967,2026-04-05,C0220,P003,4,0.0,13996.0,5,Net Banking,Customer_0220,Mumbai,Professional,30,Smart Watch,Electronics,3499,2071.72
O00968,2026-01-17,C0223,P030,3,0.15,7647.45,3,Debit Card,Customer_0223,Bengaluru,Business,20,Travel Bag,Accessories,2999,1024.94
O00969,2026-03-26,C0140,P010,4,0.05,2656.2,5,Net Banking,Customer_0140,Mumbai,Professional,35,Phone Case,Accessories,699,423.58
O00970,2026-01-15,C0007,P030,1,0.0,2999.0,4,Net Banking,Customer_0007,Chennai,Business,30,Travel Bag,Accessories,2999,505.35
O00971,2026-08-28,C0167,P011,3,0.15,7647.45,5,Debit Card,Customer_0167,Madurai,Student,30,Running Shoes,Fashion,2999,1345.65
O00972,2026-03-08,C0092,P011,3,0.05,8547.15,5,Cash,Customer_0092,Chennai,Student,55,Running Shoes,Fashion,2999,2005.4
O00973,2026-05-14,C0082,P009,4,0.15,10196.6,5,Net Banking,Customer_0082,Bengaluru,Student,52,Webcam,Electronics,2999,2629.82
O00974,2026-03-01,C0182,P025,3,0.05,4272.15,1,UPI,Customer_0182,Delhi,Professional,33,Perfume,Beauty,1499,1141.36
O00975,2026-04-30,C0013,P003,1,0.05,3324.05,5,Cash,Customer_0013,Bengaluru,Professional,40,Smart Watch,Electronics,3499,443.34
O00976,2026-04-16,C0153,P008,1,0.1,2069.1,4,Credit Card,Customer_0153,Pune,Business,25,USB-C Hub,Electronics,2299,313.99
O00977,2026-01-03,C0092,P016,2,0.1,16198.2,4,UPI,Customer_0092,Chennai,Student,55,Office Chair,Furniture,8999,1970.11
O00978,2026-03-20,C0013,P009,3,0.1,8097.3,5,UPI,Customer_0013,Bengaluru,Professional,40,Webcam,Electronics,2999,2414.54
O00979,2026-06-25,C0293,P005,3,0.1,3507.3,4,Net Banking,Customer_0293,Coimbatore,Business,54,Gaming Mouse,Electronics,1299,551.15
O00980,2026-06-07,C0094,P007,1,0.05,1519.05,4,Debit Card,Customer_0094,Hyderabad,Student,50,Laptop Stand,Electronics,1599,228.76
O00981,2026-08-25,C0145,P016,4,0.15,30596.6,5,Credit Card,Customer_0145,Madurai,Student,24,Office Chair,Furniture,8999,3929.7
O00982,2026-05-04,C0170,P004,2,0.15,2548.3,5,Net Banking,Customer_0170,Delhi,Professional,54,Power Bank,Electronics,1499,607.36
O00983,2026-08-18,C0068,P022,3,0.15,1782.45,5,Cash,Customer_0068,Pune,Student,50,Shampoo,Beauty,699,413.2
O00984,2026-08-26,C0226,P010,1,0.1,629.1,5,Debit Card,Customer_0226,Pune,Student,44,Phone Case,Accessories,699,165.07
O00985,2026-05-23,C0047,P004,1,0.05,1424.05,5,Debit Card,Customer_0047,Madurai,Business,29,Power Bank,Electronics,1499,397.62
O00986,2026-07-24,C0249,P027,3,0.0,747.0,5,Debit Card,Customer_0249,Pune,Professional,47,Pen Set,Stationery,249,127.92
O00987,2026-08-04,C0015,P023,1,0.1,719.1,5,Net Banking,Customer_0015,Bengaluru,Professional,23,Moisturizer,Beauty,799,185.0
O00988,2026-08-04,C0175,P030,2,0.15,5098.3,4,UPI,Customer_0175,Hyderabad,Business,51,Travel Bag,Accessories,2999,1220.69
O00989,2026-08-10,C0171,P005,3,0.1,3507.3,5,Debit Card,Customer_0171,Coimbatore,Business,42,Gaming Mouse,Electronics,1299,995.5
O00990,2026-04-16,C0286,P020,1,0.15,3824.15,5,Debit Card,Customer_0286,Chennai,Student,37,Coffee Maker,Home Appliances,4499,674.86
O00991,2026-04-26,C0140,P020,3,0.05,12822.15,5,Credit Card,Customer_0140,Mumbai,Professional,35,Coffee Maker,Home Appliances,4499,3400.55
O00992,2026-01-29,C0054,P007,3,0.0,4797.0,5,UPI,Customer_0054,Chennai,Student,54,Laptop Stand,Electronics,1599,1260.15
O00993,2026-04-24,C0170,P027,1,0.15,211.65,5,Credit Card,Customer_0170,Delhi,Professional,54,Pen Set,Stationery,249,28.74
O00994,2026-02-18,C0012,P020,3,0.15,11472.45,5,Net Banking,Customer_0012,Bengaluru,Student,42,Coffee Maker,Home Appliances,4499,2082.05
O00995,2026-03-21,C0056,P002,3,0.05,7122.15,5,UPI,Customer_0056,Bengaluru,Business,26,Bluetooth Speaker,Electronics,2499,1280.8
O00996,2026-07-30,C0166,P010,2,0.05,1328.1,5,Cash,Customer_0166,Pune,Student,33,Phone Case,Accessories,699,245.95
O00997,2026-04-10,C0174,P001,1,0.0,1999.0,4,UPI,Customer_0174,Bengaluru,Professional,32,Wireless Earbuds,Electronics,1999,249.19
O00998,2026-06-25,C0166,P003,1,0.1,3149.1,4,UPI,Customer_0166,Pune,Student,33,Smart Watch,Electronics,3499,880.57
O00999,2026-01-27,C0185,P028,3,0.0,1497.0,5,Debit Card,Customer_0185,Bengaluru,Business,36,Calculator,Stationery,499,423.34
O01000,2026-06-13,C0299,P016,2,0.1,16198.2,4,Debit Card,Customer_0299,Mumbai,Professional,38,Office Chair,Furniture,8999,3021.34
O01001,2026-03-12,C0243,P017,3,0.15,19122.45,5,Debit Card,Customer_0243,Delhi,Professional,19,Study Table,Furniture,7499,5145.0
O01002,2026-02-08,C0218,P023,2,0.1,1438.2,3,Net Banking,Customer_0218,Hyderabad,Professional,24,Moisturizer,Beauty,799,409.74
O01003,2026-05-24,C0175,P016,1,0.05,8549.05,5,Net Banking,Customer_0175,Hyderabad,Business,51,Office Chair,Furniture,8999,1565.88
O01004,2026-03-23,C0277,P006,3,0.05,11397.15,5,Debit Card,Customer_0277,Bengaluru,Student,18,Mechanical Keyboard,Electronics,3999,1680.72
O01005,2026-05-27,C0270,P024,2,0.05,1138.1,3,Net Banking,Customer_0270,Coimbatore,Business,42,Sunscreen,Beauty,599,205.87
O01006,2026-08-17,C0228,P017,3,0.15,19122.45,2,UPI,Customer_0228,Pune,Business,47,Study Table,Furniture,7499,4259.46
O01007,2026-05-01,C0273,P002,1,0.0,2499.0,4,UPI,Customer_0273,Chennai,Business,24,Bluetooth Speaker,Electronics,2499,611.47
O01008,2026-04-20,C0011,P026,4,0.05,756.2,5,Net Banking,Customer_0011,Hyderabad,Student,39,Notebook,Stationery,199,130.9
O01009,2026-06-11,C0286,P024,4,0.1,2156.4,4,Credit Card,Customer_0286,Chennai,Student,37,Sunscreen,Beauty,599,501.06
O01010,2026-07-02,C0107,P017,1,0.15,6374.15,5,UPI,Customer_0107,Hyderabad,Professional,22,Study Table,Furniture,7499,1075.9
O01011,2026-07-28,C0155,P027,4,0.0,996.0,4,Cash,Customer_0155,Mumbai,Professional,43,Pen Set,Stationery,249,137.08
O01012,2026-05-01,C0291,P027,2,0.05,473.1,3,Net Banking,Customer_0291,Chennai,Professional,38,Pen Set,Stationery,249,63.33
O01013,2026-03-08,C0273,P028,3,0.15,1272.45,4,Debit Card,Customer_0273,Chennai,Business,24,Calculator,Stationery,499,334.26
O01014,2026-07-21,C0278,P008,3,0.15,5862.45,4,UPI,Customer_0278,Mumbai,Professional,48,USB-C Hub,Electronics,2299,820.16
O01015,2026-05-02,C0191,P028,1,0.1,449.1,4,Credit Card,Customer_0191,Mumbai,Professional,52,Calculator,Stationery,499,99.47
O01016,2026-03-14,C0028,P007,3,0.05,4557.15,4,Cash,Customer_0028,Chennai,Student,20,Laptop Stand,Electronics,1599,781.62
O01017,2026-07-29,C0070,P027,1,0.1,224.1,5,UPI,Customer_0070,Coimbatore,Business,26,Pen Set,Stationery,249,35.99
O01018,2026-07-22,C0013,P009,3,0.15,7647.45,4,Cash,Customer_0013,Bengaluru,Professional,40,Webcam,Electronics,2999,1528.84
O01019,2026-03-03,C0045,P001,2,0.05,3798.1,5,Cash,Customer_0045,Bengaluru,Professional,45,Wireless Earbuds,Electronics,1999,947.31
O01020,2026-01-17,C0098,P019,3,0.05,1992.15,5,Net Banking,Customer_0098,Coimbatore,Business,20,Water Bottle,Home,699,251.32
O01021,2026-04-21,C0270,P020,4,0.1,16196.4,5,Credit Card,Customer_0270,Coimbatore,Business,42,Coffee Maker,Home Appliances,4499,3136.5
O01022,2026-02-14,C0049,P019,1,0.15,594.15,3,Net Banking,Customer_0049,Coimbatore,Student,41,Water Bottle,Home,699,134.13
O01023,2026-04-29,C0269,P011,3,0.0,8997.0,5,Credit Card,Customer_0269,Bengaluru,Business,44,Running Shoes,Fashion,2999,1341.17
O01024,2026-03-20,C0095,P013,4,0.0,5996.0,5,Net Banking,Customer_0095,Bengaluru,Student,22,Backpack,Accessories,1499,1747.42
O01025,2026-07-17,C0202,P001,4,0.1,7196.4,4,UPI,Customer_0202,Chennai,Professional,55,Wireless Earbuds,Electronics,1999,1279.35
O01026,2026-01-24,C0093,P025,2,0.05,2848.1,5,UPI,Customer_0093,Delhi,Business,51,Perfume,Beauty,1499,397.85
O01027,2026-07-13,C0228,P022,2,0.05,1328.1,4,Debit Card,Customer_0228,Pune,Business,47,Shampoo,Beauty,699,219.13
O01028,2026-04-10,C0058,P029,4,0.05,3416.2,4,Debit Card,Customer_0058,Hyderabad,Professional,51,Table Clock,Home,899,695.34
O01029,2026-03-18,C0187,P004,3,0.15,3822.45,5,Debit Card,Customer_0187,Pune,Business,23,Power Bank,Electronics,1499,1038.17
O01030,2026-01-23,C0022,P011,1,0.15,2549.15,5,Debit Card,Customer_0022,Hyderabad,Professional,40,Running Shoes,Fashion,2999,497.25
O01031,2026-01-16,C0014,P008,3,0.0,6897.0,1,Net Banking,Customer_0014,Madurai,Student,47,USB-C Hub,Electronics,2299,1845.92
O01032,2026-07-30,C0179,P021,3,0.0,1497.0,5,UPI,Customer_0179,Pune,Professional,50,Face Wash,Beauty,499,422.35
O01033,2026-03-02,C0255,P022,4,0.15,2376.6,5,Cash,Customer_0255,Madurai,Student,30,Shampoo,Beauty,699,296.27
O01034,2026-04-14,C0249,P003,4,0.15,11896.6,5,Credit Card,Customer_0249,Pune,Professional,47,Smart Watch,Electronics,3499,1699.52
O01035,2026-05-02,C0215,P001,2,0.05,3798.1,5,Debit Card,Customer_0215,Bengaluru,Business,31,Wireless Earbuds,Electronics,1999,472.87
O01036,2026-08-04,C0203,P023,4,0.05,3036.2,4,Credit Card,Customer_0203,Chennai,Student,45,Moisturizer,Beauty,799,553.71
O01037,2026-02-04,C0079,P008,1,0.0,2299.0,5,Credit Card,Customer_0079,Delhi,Student,45,USB-C Hub,Electronics,2299,531.12
O01038,2026-07-04,C0079,P030,4,0.15,10196.6,5,Credit Card,Customer_0079,Delhi,Student,45,Travel Bag,Accessories,2999,1271.4
O01039,2026-01-22,C0082,P024,2,0.15,1018.3,5,Net Banking,Customer_0082,Bengaluru,Student,52,Sunscreen,Beauty,599,133.55
O01040,2026-08-27,C0091,P019,4,0.05,2656.2,4,Cash,Customer_0091,Chennai,Business,38,Water Bottle,Home,699,410.28
O01041,2026-05-22,C0294,P022,4,0.15,2376.6,4,Credit Card,Customer_0294,Chennai,Business,35,Shampoo,Beauty,699,352.42
O01042,2026-04-19,C0037,P002,1,0.15,2124.15,5,Credit Card,Customer_0037,Pune,Student,26,Bluetooth Speaker,Electronics,2499,365.62
O01043,2026-07-02,C0185,P029,3,0.15,2292.45,5,Net Banking,Customer_0185,Bengaluru,Business,36,Table Clock,Home,899,286.4
O01044,2026-04-04,C0262,P007,1,0.0,1599.0,5,Debit Card,Customer_0262,Madurai,Professional,48,Laptop Stand,Electronics,1599,282.81
O01045,2026-01-29,C0297,P007,4,0.0,6396.0,3,Net Banking,Customer_0297,Mumbai,Business,49,Laptop Stand,Electronics,1599,897.57
O01046,2026-08-08,C0046,P006,3,0.15,10197.45,5,Net Banking,Customer_0046,Hyderabad,Professional,18,Mechanical Keyboard,Electronics,3999,2377.12
O01047,2026-08-16,C0013,P005,1,0.05,1234.05,4,UPI,Customer_0013,Bengaluru,Professional,40,Gaming Mouse,Electronics,1299,308.42
O01048,2026-06-25,C0281,P004,3,0.0,4497.0,5,Net Banking,Customer_0281,Delhi,Student,32,Power Bank,Electronics,1499,770.58
O01049,2026-07-19,C0299,P023,1,0.15,679.15,4,Cash,Customer_0299,Mumbai,Professional,38,Moisturizer,Beauty,799,194.15
O01050,2026-05-27,C0264,P001,3,0.15,5097.45,4,Debit Card,Customer_0264,Chennai,Professional,48,Wireless Earbuds,Electronics,1999,886.47
O01051,2026-03-16,C0161,P015,2,0.0,3598.0,5,Net Banking,Customer_0161,Coimbatore,Professional,55,Hoodie,Fashion,1799,567.19
O01052,2026-07-11,C0082,P008,3,0.1,6207.3,3,Cash,Customer_0082,Bengaluru,Student,52,USB-C Hub,Electronics,2299,1346.95
O01053,2026-05-29,C0244,P001,2,0.0,3998.0,5,Debit Card,Customer_0244,Bengaluru,Professional,32,Wireless Earbuds,Electronics,1999,530.25
O01054,2026-07-27,C0018,P017,1,0.1,6749.1,4,Credit Card,Customer_0018,Chennai,Business,32,Study Table,Furniture,7499,1284.4
O01055,2026-05-10,C0051,P015,1,0.1,1619.1,4,Net Banking,Customer_0051,Chennai,Business,38,Hoodie,Fashion,1799,433.35
O01056,2026-03-13,C0003,P007,3,0.1,4317.3,1,UPI,Customer_0003,Bengaluru,Business,52,Laptop Stand,Electronics,1599,630.07
O01057,2026-06-04,C0133,P029,2,0.05,1708.1,5,Debit Card,Customer_0133,Hyderabad,Business,39,Table Clock,Home,899,479.49
O01058,2026-07-26,C0181,P024,2,0.1,1078.2,5,Credit Card,Customer_0181,Hyderabad,Business,48,Sunscreen,Beauty,599,185.42
O01059,2026-05-05,C0222,P027,2,0.0,498.0,4,UPI,Customer_0222,Bengaluru,Business,37,Pen Set,Stationery,249,122.69
O01060,2026-09-05,C0287,P017,2,0.05,14248.1,5,Cash,Customer_0287,Madurai,Professional,25,Study Table,Furniture,7499,3243.24
O01061,2026-07-17,C0037,P029,4,0.05,3416.2,5,Credit Card,Customer_0037,Pune,Student,26,Table Clock,Home,899,472.69
O01062,2026-02-23,C0256,P020,3,0.0,13497.0,5,UPI,Customer_0256,Madurai,Student,41,Coffee Maker,Home Appliances,4499,3384.8
O01063,2026-01-14,C0254,P002,2,0.15,4248.3,4,Debit Card,Customer_0254,Delhi,Professional,55,Bluetooth Speaker,Electronics,2499,533.24
O01064,2026-05-02,C0278,P009,2,0.15,5098.3,5,Cash,Customer_0278,Mumbai,Professional,48,Webcam,Electronics,2999,1056.6
O01065,2026-05-02,C0197,P027,3,0.05,709.65,5,Cash,Customer_0197,Coimbatore,Professional,32,Pen Set,Stationery,249,104.84
O01066,2026-01-04,C0011,P029,3,0.15,2292.45,4,Debit Card,Customer_0011,Hyderabad,Student,39,Table Clock,Home,899,671.23
O01067,2026-09-04,C0094,P026,1,0.0,199.0,5,Debit Card,Customer_0094,Hyderabad,Student,50,Notebook,Stationery,199,39.06
O01068,2026-09-02,C0059,P026,4,0.1,716.4,4,Debit Card,Customer_0059,Mumbai,Student,52,Notebook,Stationery,199,195.87
O01069,2026-07-25,C0292,P008,1,0.1,2069.1,5,Cash,Customer_0292,Madurai,Student,23,USB-C Hub,Electronics,2299,481.72
O01070,2026-04-29,C0281,P013,2,0.05,2848.1,5,Credit Card,Customer_0281,Delhi,Student,32,Backpack,Accessories,1499,375.6
O01071,2026-03-22,C0272,P029,1,0.0,899.0,5,UPI,Customer_0272,Mumbai,Professional,54,Table Clock,Home,899,222.9
O01072,2026-04-16,C0103,P003,1,0.0,3499.0,5,Debit Card,Customer_0103,Delhi,Professional,22,Smart Watch,Electronics,3499,832.34
O01073,2026-02-26,C0196,P007,3,0.1,4317.3,4,UPI,Customer_0196,Madurai,Professional,44,Laptop Stand,Electronics,1599,1108.95
O01074,2026-06-08,C0222,P013,1,0.0,1499.0,5,Credit Card,Customer_0222,Bengaluru,Business,37,Backpack,Accessories,1499,326.86
O01075,2026-09-01,C0075,P022,1,0.0,699.0,3,Net Banking,Customer_0075,Delhi,Business,21,Shampoo,Beauty,699,136.96
O01076,2026-02-03,C0275,P019,4,0.05,2656.2,5,Credit Card,Customer_0275,Madurai,Business,23,Water Bottle,Home,699,578.6
O01077,2026-03-06,C0117,P016,3,0.15,22947.45,5,UPI,Customer_0117,Coimbatore,Business,34,Office Chair,Furniture,8999,3158.1
O01078,2026-06-13,C0167,P005,4,0.1,4676.4,5,Debit Card,Customer_0167,Madurai,Student,30,Gaming Mouse,Electronics,1299,607.25
O01079,2026-03-07,C0120,P001,2,0.0,3998.0,4,UPI,Customer_0120,Madurai,Student,18,Wireless Earbuds,Electronics,1999,776.74
O01080,2026-04-08,C0106,P011,4,0.1,10796.4,5,Debit Card,Customer_0106,Coimbatore,Business,34,Running Shoes,Fashion,2999,2812.39
O01081,2026-09-02,C0050,P026,3,0.05,567.15,4,Cash,Customer_0050,Hyderabad,Business,51,Notebook,Stationery,199,164.15
O01082,2026-09-08,C0262,P008,2,0.15,3908.3,4,Cash,Customer_0262,Madurai,Professional,48,USB-C Hub,Electronics,2299,531.03
O01083,2026-01-28,C0086,P022,2,0.15,1188.3,4,UPI,Customer_0086,Chennai,Student,42,Shampoo,Beauty,699,265.19
O01084,2026-08-22,C0107,P011,4,0.1,10796.4,3,UPI,Customer_0107,Hyderabad,Professional,22,Running Shoes,Fashion,2999,2727.51
O01085,2026-01-19,C0056,P006,3,0.15,10197.45,1,Cash,Customer_0056,Bengaluru,Business,26,Mechanical Keyboard,Electronics,3999,1696.54
O01086,2026-02-08,C0098,P029,1,0.0,899.0,5,Debit Card,Customer_0098,Coimbatore,Business,20,Table Clock,Home,899,132.99
O01087,2026-02-08,C0270,P024,3,0.15,1527.45,5,Net Banking,Customer_0270,Coimbatore,Business,42,Sunscreen,Beauty,599,226.57
O01088,2026-07-01,C0015,P030,4,0.15,10196.6,4,UPI,Customer_0015,Bengaluru,Professional,23,Travel Bag,Accessories,2999,1759.14
O01089,2026-05-19,C0249,P020,2,0.0,8998.0,4,Cash,Customer_0249,Pune,Professional,47,Coffee Maker,Home Appliances,4499,2540.16
O01090,2026-02-01,C0183,P024,3,0.1,1617.3,5,Cash,Customer_0183,Madurai,Business,49,Sunscreen,Beauty,599,340.57
O01091,2026-01-15,C0271,P014,1,0.1,719.1,5,Debit Card,Customer_0271,Delhi,Professional,37,T-Shirt,Fashion,799,191.72
O01092,2026-01-21,C0072,P020,4,0.1,16196.4,5,Credit Card,Customer_0072,Mumbai,Student,24,Coffee Maker,Home Appliances,4499,4358.34
O01093,2026-05-22,C0252,P022,1,0.15,594.15,5,Debit Card,Customer_0252,Pune,Student,52,Shampoo,Beauty,699,95.41
O01094,2026-06-28,C0079,P009,4,0.0,11996.0,5,Debit Card,Customer_0079,Delhi,Student,45,Webcam,Electronics,2999,1661.88
O01095,2026-05-05,C0269,P002,1,0.15,2124.15,5,Credit Card,Customer_0269,Bengaluru,Business,44,Bluetooth Speaker,Electronics,2499,280.72
O01096,2026-01-10,C0211,P026,2,0.0,398.0,5,Net Banking,Customer_0211,Bengaluru,Business,20,Notebook,Stationery,199,96.81
O01097,2026-03-03,C0087,P026,4,0.15,676.6,3,Net Banking,Customer_0087,Chennai,Professional,34,Notebook,Stationery,199,179.9
O01098,2026-06-14,C0063,P013,3,0.15,3822.45,5,Cash,Customer_0063,Bengaluru,Student,32,Backpack,Accessories,1499,649.3
O01099,2026-09-05,C0013,P025,1,0.0,1499.0,4,Debit Card,Customer_0013,Bengaluru,Professional,40,Perfume,Beauty,1499,351.09
O01100,2026-07-21,C0291,P021,1,0.15,424.15,3,Net Banking,Customer_0291,Chennai,Professional,38,Face Wash,Beauty,499,81.07
O01101,2026-04-28,C0102,P022,2,0.05,1328.1,5,UPI,Customer_0102,Mumbai,Student,37,Shampoo,Beauty,699,288.54
O01102,2026-07-08,C0253,P020,2,0.15,7648.3,5,Cash,Customer_0253,Hyderabad,Student,31,Coffee Maker,Home Appliances,4499,1287.72
O01103,2026-08-21,C0103,P020,1,0.05,4274.05,5,Credit Card,Customer_0103,Delhi,Professional,22,Coffee Maker,Home Appliances,4499,552.77
O01104,2026-01-04,C0289,P008,2,0.0,4598.0,5,UPI,Customer_0289,Mumbai,Professional,50,USB-C Hub,Electronics,2299,932.05
O01105,2026-04-27,C0065,P013,2,0.0,2998.0,5,UPI,Customer_0065,Coimbatore,Business,32,Backpack,Accessories,1499,725.72
O01106,2026-01-30,C0207,P001,4,0.05,7596.2,3,Credit Card,Customer_0207,Pune,Professional,42,Wireless Earbuds,Electronics,1999,1652.0
O01107,2026-04-20,C0031,P024,3,0.15,1527.45,4,Net Banking,Customer_0031,Pune,Student,49,Sunscreen,Beauty,599,222.26
O01108,2026-05-20,C0189,P024,2,0.1,1078.2,5,Credit Card,Customer_0189,Mumbai,Business,27,Sunscreen,Beauty,599,252.11
O01109,2026-07-15,C0001,P003,1,0.05,3324.05,4,UPI,Customer_0001,Bengaluru,Student,35,Smart Watch,Electronics,3499,766.8
O01110,2026-03-12,C0049,P018,2,0.15,2208.3,4,Debit Card,Customer_0049,Coimbatore,Student,41,Desk Lamp,Home,1299,587.61
O01111,2026-05-22,C0112,P024,2,0.15,1018.3,4,Net Banking,Customer_0112,Madurai,Business,24,Sunscreen,Beauty,599,140.66
O01112,2026-01-11,C0222,P022,2,0.0,1398.0,5,Net Banking,Customer_0222,Bengaluru,Business,37,Shampoo,Beauty,699,341.53
O01113,2026-04-07,C0169,P002,2,0.0,4998.0,5,UPI,Customer_0169,Coimbatore,Professional,22,Bluetooth Speaker,Electronics,2499,696.53
O01114,2026-01-02,C0167,P010,1,0.05,664.05,5,Net Banking,Customer_0167,Madurai,Student,30,Phone Case,Accessories,699,175.32
O01115,2026-08-16,C0266,P003,3,0.15,8922.45,5,Cash,Customer_0266,Delhi,Student,54,Smart Watch,Electronics,3499,2586.71
O01116,2026-06-27,C0264,P018,2,0.05,2468.1,3,Debit Card,Customer_0264,Chennai,Professional,48,Desk Lamp,Home,1299,569.48
